Country,Year,ISO3166_alpha3,aggregate,biofuels_cons_ej,biogeo_ej,co2_mtco2,coalcons_ej,gascons_ej,hydro_ej,nuclear_ej,oilcons_ej,pop,primary_ej,primary_ej_pc,ren_power_ej,solar_ej,wind_ej,co2_em_pc
Hong Kong,1996,HKG,0,,0.0,50.53632835,0.174296483,0.069367245,0.0,0.0,0.406463951,6.333444,0.650127679,102.6499451,0.0,0.0,0.0,7.979280838355877
Hong Kong,1997,HKG,0,,0.0,49.82212944,0.147082284,0.108311743,0.0,0.0,0.402301162,6.441236,0.657695189,102.1069852,0.0,0.0,0.0,7.73487098438871
Hong Kong,1998,HKG,0,,0.0,51.42986445,0.182837561,0.101612367,0.0,0.0,0.385991633,6.546058,0.67044156,102.4191293,0.0,0.0,0.0,7.856616065729939
Hong Kong,1999,HKG,0,,0.0,50.73984756,0.156288996,0.112048693,0.0,0.0,0.410700619,6.641964,0.679038309,102.2345662,0.0,0.0,0.0,7.639283735955209
Hong Kong,2000,HKG,0,,0.0,53.9096682,0.181619003,0.101292998,,,0.427999139,6.731195,0.71091114,105.6144028,0.0,0.0,0.0,8.008929796269458
Hong Kong,2001,HKG,0,,0.0,70.52190767,0.28687799,0.10222812,,,0.508806705,6.801542,0.897912815,132.0160657,0.0,0.0,0.0,10.368517561164806
Hong Kong,2002,HKG,0,,0.0,67.67459539,0.223159,0.097119123,,,0.55607897,6.848847,0.876357093,127.95688,0.0,0.0,0.0,9.881166186074823
Hong Kong,2003,HKG,0,,0.0,71.73748773,0.283015013,0.062451307,,,0.55959326,6.886456,0.90505958,131.426031,0.0,0.0,0.0,10.41718522996444
Hong Kong,2004,HKG,0,,0.0,78.87532172,0.264263004,0.090219527,,,0.659014463,6.915998,1.013496995,146.5438531,0.0,0.0,0.0,11.404763523644743
Hong Kong,2005,HKG,0,,0.0,76.16431356,0.287503988,0.09042754,,,0.594394147,6.936874,0.972325675,140.1677002,0.0,0.0,0.0,10.97963053098557
Hong Kong,2006,HKG,0,,0.0,80.32051074,0.287043005,0.099204637,,,0.642454147,6.960594,1.028708899,147.7903895,7.10896e-06,0.0,7.10896e-06,11.539318446098136
Hong Kong,2007,HKG,0,,0.0,86.00426693,0.313192993,0.092679448,,,0.688570797,7.001456,1.094452044,156.317778,8.80521e-06,0.0,8.80521e-06,12.283768823227625
Hong Kong,2008,HKG,0,,0.0,79.71642096,0.286998004,0.107211106,0.0,0.0,0.624054551,7.050677,1.018271824,144.4218511,8.16378e-06,0.0,8.16378e-06,11.306208036476496
Hong Kong,2009,HKG,0,,0.0,86.90234124,0.299692005,0.104121447,0.0,0.0,0.70806551,7.094595,1.11189001,156.7235354,1.10491e-05,0.0,1.10491e-05,12.249091208166217
Hong Kong,2010,HKG,0,0.000153659,0.000448185,88.87878918,0.260722995,0.129395261,0.0,0.0,0.765492022,7.132438,1.156232517,162.1090176,0.000468579,9.99208e-06,1.04018e-05,12.461207399209078
Hong Kong,2011,HKG,0,0.001100106,0.000494153,92.56874672,0.310128987,0.103051372,0.0,0.0,0.770778775,7.175364,1.185591807,165.2308938,0.000532567,2.97935e-05,8.62024e-06,12.900913001765483
Hong Kong,2012,HKG,0,0.000191664,0.000471169,89.33347861,0.30526799,0.094893247,0.0,0.0,0.738497972,7.23406,1.13936205,157.4996682,0.000511176,2.96129e-05,1.03941e-05,12.349009907299635
Hong Kong,2013,HKG,0,0.001434788,0.00041371,92.13331558,0.325354993,0.0893998,0.0,0.0,0.753458619,7.296826,1.170099547,160.3573317,0.000451347,2.94345e-05,8.20242e-06,12.626492063809662
Hong Kong,2014,HKG,0,0.001201446,0.000494153,90.30694554,0.341013998,0.085933432,0.0,0.0,0.713266909,7.352183,1.141947974,155.3209399,0.000532189,2.92583e-05,8.77748e-06,12.28301111928253
Hong Kong,2015,HKG,0,0.001719128,0.00065504,91.13969591,0.280443996,0.109642938,0.0,0.0,0.782716453,7.399838,1.175224197,158.8175575,0.000701682,3.87788e-05,7.8624e-06,12.316444753250003
Hong Kong,2016,HKG,0,0.001707717,0.000746976,93.27851238,0.280422986,0.112556346,0.0,0.0,0.810713232,7.435927,1.206190546,162.2111871,0.000790267,3.85493e-05,4.74157e-06,12.54430179048288
Hong Kong,2017,HKG,0,0.001913355,0.000747481,99.41293353,0.262683988,0.112180978,0.0,0.0,0.916037202,7.461518,1.293626715,173.3731279,0.000811193,5.36995e-05,1.00118e-05,13.323419380613972
Hong Kong,2018,HKG,0,0.002323632,0.000772086,100.6247572,0.269786,0.1086246,0.0,0.0,0.927290201,7.481555,1.308863982,174.9454468,0.000839549,6.07956e-05,6.66723e-06,13.449711617437819
Hong Kong,2019,HKG,0,0.00215079,0.000853908,95.13266331,0.258368999,0.112181842,0.0,0.0,0.866640866,7.496122,1.240360574,165.4669673,0.001018077,0.000157526,6.64265e-06,12.69091715823195
Hong Kong,2020,HKG,0,0.002534221,0.001037469,68.57110245,0.137630001,0.177993312,0.0,0.0,0.608636379,7.500958,0.928332809,123.7618994,0.001538896,0.000493863,7.56371e-06,9.14164596708847
Hong Kong,2021,HKG,0,0.003076419,0.001324756,64.98684544,0.152873993,0.173716813,0.0,0.0,0.54484117,7.494578,0.876974775,117.0145638,0.00246638,0.001133786,7.83747e-06,8.671181411415025
Hong Kong,2022,HKG,0,0.00397536,0.001286997,58.08868783,0.150356993,0.163167894,0.0,0.0,0.461882681,7.488865,0.782867314,104.5375119,0.003484386,0.00218961,7.77972e-06,7.75667445333839
Hong Kong,2023,HKG,0,0.00482105,0.001389324,66.46238073,0.146899,0.174484089,0.0,0.0,0.573551238,7.491608,0.903409071,120.5894744,0.003653695,0.002256619,7.75145e-06,8.871577467747914
Hungary,1965,HUN,0,,,,0.456779867,0.048950098,0.000798387,0.0,0.159383133,10.140854,0.665911486,65.66621372,,,,
Hungary,1966,HUN,0,,,,0.438064873,0.060682502,0.001064516,0.0,0.175054371,10.170085,0.674866262,66.35797659,,,,
Hungary,1967,HUN,0,,,,0.380035847,0.077885099,0.000872903,0.0,0.1852189,10.206826,0.64401275,63.09627987,,,,
Hungary,1968,HUN,0,,,,0.375095397,0.098024398,0.000947419,0.0,0.194113955,10.244338,0.66818117,65.22443613,,,,
Hungary,1969,HUN,0,,,,0.380705714,0.116697602,0.00101129,0.0,0.217130184,10.281121,0.715544791,69.59793497,,,,
Hungary,1970,HUN,0,,,,0.386902183,0.130870804,0.000936774,0.0,0.252193093,10.315366,0.770902855,74.73344668,,,,
Hungary,1971,HUN,0,,,,0.374509245,0.136279806,0.001021935,0.0,0.284138232,10.345364,0.79594922,76.93776842,,,,
Hungary,1972,HUN,0,,,,0.363958538,0.147095099,0.001170968,0.0,0.309576184,10.376617,0.821800788,79.19737116,,,,
Hungary,1973,HUN,0,,,,0.365842581,0.174672902,0.001075161,0.0,0.348307937,10.410508,0.889898581,85.48080277,,,,
Hungary,1974,HUN,0,,,,0.348927915,0.186031803,0.000862258,0.0,0.381319195,10.457947,0.917141172,87.69801297,,,,
Hungary,1975,HUN,0,,,,0.332431912,0.206651703,0.001735161,0.0,0.430169374,10.520237,0.97098815,92.29717448,,,,
Hungary,1976,HUN,0,,,,0.336828053,0.2481381,0.001756452,0.0,0.45063442,10.578508,1.037357024,98.06269697,,,,
Hungary,1977,HUN,0,,,,0.342605829,0.267407089,0.001586129,0.0,0.479127705,10.627916,1.090726753,102.6284695,,,,
Hungary,1978,HUN,0,,,,0.342270911,0.2928285,0.001469032,0.0,0.529967189,10.664862,1.166535632,109.3812214,,,,
Hungary,1979,HUN,0,,,,0.344908595,0.309320092,0.001554194,0.0,0.499355286,10.692714,1.155138167,108.0303997,,,,
Hungary,1980,HUN,0,,,,0.338209718,0.333791107,0.001192258,0.0,0.485426575,10.698679,1.158619658,108.295581,,,,
Hungary,1981,HUN,0,,,,0.339842558,0.341427594,0.001788387,0.0,0.463833153,10.68062,1.146891693,107.3806289,,,,
Hungary,1982,HUN,0,,,,0.354328871,0.356575489,0.001692581,0.0,0.439380467,10.655624,1.151977407,108.1098026,,,,
Hungary,1983,HUN,0,,,,0.333101809,0.355484694,0.00165,0.025261829,0.41662994,10.620934,1.132128272,106.5940408,,,,
Hungary,1984,HUN,0,,,,0.324142069,0.362035811,0.001926774,0.038469892,0.436287612,10.580906,1.162862157,109.9019458,,,,
Hungary,1985,HUN,0,,,,0.318364263,0.369603008,0.00165,0.066193551,0.444361538,10.542754,1.200172359,113.8386003,,,,
Hungary,1986,HUN,0,,,,0.314638019,0.392048091,0.001639355,0.075836562,0.410405844,10.505772,1.19456787,113.7058629,,,,
Hungary,1987,HUN,0,,,,0.314470559,0.389218509,0.001799032,0.112222582,0.430242717,10.469192,1.2479534,119.2024561,,,,
Hungary,1988,HUN,0,,,,0.296718508,0.384977698,0.001799032,0.137341395,0.39832601,10.434266,1.219162643,116.8422046,,,,
Hungary,1989,HUN,0,,,,0.265778065,0.392212808,0.001681936,0.141897306,0.386088461,10.397172,1.187658575,114.2290014,,,,
Hungary,1990,HUN,0,0.0,0.000195363,75.88116433,0.257793128,0.373171985,0.001894839,0.140262902,0.390401304,10.37599,1.163719521,112.1550349,0.000195363,0.0,0.0,7.313149331292725
Hungary,1991,HUN,0,0.0,0.000275806,69.87946242,0.240060136,0.370041996,0.002065161,0.140211821,0.334189504,10.374747,1.086844425,104.7586437,0.000275806,0.0,0.0,6.735534121458576
Hungary,1992,HUN,0,0.0,0.000528629,65.88382171,0.216485903,0.325296015,0.001681936,0.142643005,0.356111616,10.37006,1.042747102,100.5536229,0.000528629,0.0,0.0,6.353272952133353
Hungary,1993,HUN,0,0.0,0.000448185,62.09028378,0.195010677,0.350055993,0.001767097,0.140926883,0.315619886,10.35742,1.00382872,96.91880028,0.000448185,0.0,0.0,5.994763539568734
Hungary,1994,HUN,0,0.0,0.000517137,62.0422432,0.184993342,0.353505999,0.001713871,0.143511295,0.336663216,10.342434,1.02090486,98.71030941,0.000517137,0.0,0.0,5.998804846131964
Hungary,1995,HUN,0,0.0,0.000643548,61.84542849,0.181968287,0.384133995,0.001735161,0.143276349,0.320724547,10.32717,1.032481887,99.9772335,0.000643548,0.0,0.0,5.988613384886663
Hungary,1996,HUN,0,0.0,0.000574597,62.575634,0.179700047,0.428622007,0.002203548,0.144849464,0.296145529,10.308268,1.052095192,102.0632362,0.000574597,0.0,0.0,6.070431424561333
Hungary,1997,HUN,0,0.0,0.000609073,61.07541172,0.171654195,0.406489998,0.002299355,0.142683864,0.302973449,10.28622,1.026709933,99.81411374,0.000609073,0.0,0.0,5.937595318785715
Hungary,1998,HUN,0,0.0,0.000689516,61.49546321,0.166578293,0.409314007,0.00165,0.142489791,0.321395785,10.260966,1.042117391,101.5613336,0.000689516,0.0,0.0,5.993145597597731
Hungary,1999,HUN,0,0.0,0.000746976,62.22088338,0.173414409,0.414705008,0.001926774,0.143991396,0.30683136,10.230256,1.041615923,101.8171904,0.000746976,0.0,0.0,6.082045589083987
Hungary,2000,HUN,0,0.0,0.000746976,58.91883738,0.161975026,0.404309005,0.001894839,0.144849464,0.297112972,10.202055,1.010888281,99.08673116,0.000746976,0.0,0.0,5.775193074336494
Hungary,2001,HUN,0,0.0,0.000804435,60.17816961,0.153898433,0.448433012,0.001967143,0.143360853,0.287045062,10.177955,1.035519514,101.7414121,0.000815012,0.0,1.0576e-05,5.912599300154107
Hungary,2002,HUN,0,0.0,0.000482661,58.67629578,0.14848876,0.452616006,0.002038514,0.140691534,0.266955823,10.148402,1.011283806,99.64956115,0.000493169,0.0,1.05078e-05,5.781826121984524
Hungary,2003,HUN,0,0.0,0.001850202,61.38903179,0.151957735,0.497644991,0.001785316,0.110334955,0.260178655,10.118062,1.023793616,101.1847542,0.001891963,0.0,4.17618e-05,6.067271755203714
Hungary,2004,HUN,0,0.0,0.008331654,60.395717,0.14408575,0.490368009,0.002126659,0.11861141,0.276550621,10.094492,1.040136345,103.0399891,0.008393897,0.0,6.22437e-05,5.983036788775502
Hungary,2005,HUN,0,0.000107182,0.019053629,60.08873903,0.128136978,0.506349027,0.002082274,0.136843055,0.316402882,10.073526,1.10907811,110.0983022,0.019156711,0.0,0.000103083,5.965015529815479
Hungary,2006,HUN,0,0.000455608,0.014525807,59.80661886,0.128624186,0.479672015,0.001905283,0.132315978,0.329478651,10.057062,1.087417997,108.1248178,0.014966276,0.0,0.000440469,5.946728662903738
Hungary,2007,HUN,0,0.001199593,0.017961895,57.70309113,0.1308043,0.448190004,0.002137681,0.143367067,0.328327507,10.041172,1.073107785,106.8707702,0.019081634,0.0,0.001119738,5.746649009697274
Hungary,2008,HUN,0,0.006840408,0.022271371,56.4152992,0.127058119,0.442160994,0.002154753,0.143845335,0.311612487,10.02351,1.058027405,105.5545817,0.024355311,1.01162e-05,0.002073823,5.628297791891264
Hungary,2009,HUN,0,0.007025392,0.02683367,50.63784669,0.106982373,0.383170992,0.002292258,0.148823112,0.303212523,10.00858,0.98167817,98.08366121,0.030171519,1.00538e-05,0.003327796,5.059443666334285
Hungary,2010,HUN,0,0.007269196,0.026396975,50.85327953,0.112711422,0.410955012,0.001878512,0.151122198,0.28456825,9.986825,1.000177384,100.1496856,0.031672794,9.99208e-06,0.005265828,5.092036711367227
Hungary,2011,HUN,0,0.006633799,0.021363508,50.61143971,0.113570929,0.392886996,0.002204717,0.149476692,0.277706832,9.953244,0.970070308,97.46272749,0.027590344,9.93116e-06,0.006216904,5.084919018362254
Hungary,2012,HUN,0,0.006435984,0.019019153,46.48555975,0.10927251,0.350638986,0.002102516,0.149593651,0.259263426,9.922127,0.904017498,91.1112605,0.026710425,7.89677e-05,0.007612303,4.685039785320224
Hungary,2013,HUN,0,0.00567918,0.021053227,43.6676926,0.095676966,0.326885015,0.00208985,0.144706041,0.253569782,9.89464,0.856949075,86.60740308,0.028342241,0.000245288,0.007043728,4.413267445809044
Hungary,2014,HUN,0,0.00783698,0.024431854,42.95214271,0.094575875,0.292306006,0.002935579,0.146450803,0.282173991,9.867901,0.857767596,86.92503055,0.031488363,0.000653434,0.006403072,4.352713176794133
Hungary,2015,HUN,0,0.007271575,0.024834072,45.59664464,0.098013908,0.313584,0.00226856,0.147307307,0.302377999,9.844246,0.9037428,91.80416659,0.032919452,0.001366953,0.006718427,4.6318067061713
Hungary,2016,HUN,0,0.007769228,0.023799798,46.493452,0.091823429,0.336104006,0.00249607,0.148465768,0.300379515,9.815104,0.91978126,93.71080125,0.032743245,0.00235151,0.006591938,4.736929124744883
Hungary,2017,HUN,0,0.0068238,0.024739839,48.76537073,0.094119512,0.357629001,0.002107742,0.147994027,0.325436741,9.788941,0.969456436,99.03588512,0.035345614,0.003343645,0.007262129,4.981679911034298
Hungary,2018,HUN,0,0.008027,0.026495161,49.34843425,0.088914484,0.346406996,0.002114465,0.143796235,0.348802507,9.776358,0.976329278,99.86635898,0.03826759,0.005990985,0.005781443,5.047731911004077
Hungary,2019,HUN,0,0.0084046,0.02575645,49.48373353,0.07699316,0.354384005,0.002078201,0.14831993,0.35255301,9.771796,0.989612983,101.2723744,0.046880078,0.014205783,0.006917846,5.063934360684566
Hungary,2020,HUN,0,0.0116036,0.024910282,46.95709105,0.07054197,0.366946995,0.002306932,0.14566116,0.321765572,9.750572,0.973178268,99.80730035,0.054352038,0.023248963,0.00619279,4.8158293739075
Hungary,2021,HUN,0,0.0118486,0.025746981,48.24278327,0.057377372,0.389174402,0.001997048,0.144540474,0.349551767,9.709786,1.022250011,105.2803853,0.067760348,0.035758462,0.006254904,4.9684702906943565
Hungary,2022,HUN,0,0.0126486,0.024605785,45.15461237,0.052096687,0.330875099,0.001670652,0.142410234,0.346815586,9.967308,0.961260971,96.44138323,0.074744113,0.044413064,0.005725268,4.53027160091772
Hungary,2023,HUN,0,0.01338191,0.01735278,41.16683863,0.036347792,0.294654012,0.002075238,0.142842457,0.336751133,10.156239,0.91055862,89.65509971,0.08450608,0.061127763,0.006025534,4.05335465520258
Iceland,1965,ISL,0,,,,0.000273675,,0.006820355,0.0,0.020204877,0.192309,0.027298907,141.9533517,,,,
Iceland,1966,ISL,0,,,,0.000201516,,0.006641516,0.0,0.021784173,0.19553,0.028627206,146.4082527,,,,
Iceland,1967,ISL,0,,,,0.000154877,,0.00707371,0.0,0.021137552,0.198726,0.028366139,142.7399498,,,,
Iceland,1968,ISL,0,,0.0,,0.000122318,,0.007312161,0.0,0.022569528,0.201471,0.030004007,148.9246939,0.0,,,
Iceland,1969,ISL,0,,1.94495e-05,,8.62384e-05,,0.009155903,0.0,0.020698201,0.203337,0.029959792,147.3405815,1.94495e-05,,,
Iceland,1970,ISL,0,,0.00012351,,5.7639e-05,,0.015040549,0.0,0.021152286,0.204468,0.036373984,177.8957271,0.00012351,,,
Iceland,1971,ISL,0,,0.000122918,,3.95993e-05,,0.01638929,0.0,0.023038918,0.206171,0.039590725,192.0285833,0.000122918,,,
Iceland,1972,ISL,0,,0.000221299,,2.85995e-05,,0.018124452,0.0,0.024684932,0.209191,0.043059282,205.8371648,0.000221299,,,
Iceland,1973,ISL,0,,0.000247204,,1.80397e-05,,0.023217097,0.0,0.028583009,0.212374,0.05206535,245.158775,0.000247204,,,
Iceland,1974,ISL,0,,5.87468e-05,,1.45197e-05,,0.024038903,0.0,0.026676096,0.215281,0.050788266,235.9161558,5.87468e-05,,,
Iceland,1975,ISL,0,,0.000187416,,9.744e-06,,0.023478968,0.0,0.025057478,0.21807,0.048733606,223.4768906,0.000187416,,,
Iceland,1976,ISL,0,,0.000194209,,9.912e-06,,0.025010806,0.0,0.02517508,0.220244,0.050390006,228.7917305,0.000194209,,,
Iceland,1977,ISL,0,,0.000164728,,9.03e-06,,0.026822614,0.0,0.026329134,0.221887,0.053325505,240.327307,0.000164728,,,
Iceland,1978,ISL,0,,0.000186782,,7.644e-06,,0.027730646,0.0,0.027743775,0.223641,0.055668847,248.9205793,0.000186782,,,
Iceland,1979,ISL,0,,0.000466113,,0.000659988,,0.030009774,0.0,0.026937947,0.225853,0.058073822,257.1310635,0.000466113,,,
Iceland,1980,ISL,0,,0.000456327,,0.000879984,,0.032501806,0.0,0.025063744,0.228263,0.05890186,258.0438365,0.000456327,,,
Iceland,1981,ISL,0,,0.00125781,,0.001495973,,0.032834999,0.0,0.024462949,0.230882,0.060051732,260.0970702,0.00125781,,,
Iceland,1982,ISL,0,,0.001623867,,0.001395245,,0.036269128,0.0,0.02235602,0.233995,0.06164426,263.442638,0.001623867,,,
Iceland,1983,ISL,0,,0.001754068,,0.001994198,,0.038193773,0.0,0.021721402,0.237131,0.063663442,268.4737205,0.001754068,,,
Iceland,1984,ISL,0,,0.001769584,,0.002756131,,0.039790548,0.0,0.02266513,0.239677,0.066981394,279.4652547,0.001769584,,,
Iceland,1985,ISL,0,,0.001749154,,0.002946701,,0.038992163,0.0,0.022588372,0.241577,0.06627639,274.3489249,0.001749154,,,
Iceland,1986,ISL,0,,0.002169054,,0.003319142,,0.04089658,0.0,0.022913171,0.243357,0.069297947,284.7583888,0.002169054,,,
Iceland,1987,ISL,0,,0.002391712,,0.002647382,,0.041665163,0.0,0.024778778,0.246032,0.071483035,290.5436483,0.002391712,,,
Iceland,1988,ISL,0,,0.002508899,,0.002669558,,0.044326451,0.0,0.02590346,0.249917,0.075408368,301.7336463,0.002508899,,,
Iceland,1989,ISL,0,,0.002630458,,0.002851891,,0.044850193,0.0,0.027708674,0.253042,0.078041216,308.4121051,0.002630458,,,
Iceland,1990,ISL,0,,0.002889941,,0.002720362,,0.044216808,0.0,0.028249994,0.255019,0.078077104,306.1619102,0.002889941,0.0,0.0,
Iceland,1991,ISL,0,,0.002727675,,0.002806301,,0.044216808,0.0,0.02652486,0.257991,0.076275644,295.652344,0.002727675,0.0,0.0,
Iceland,1992,ISL,0,,0.002347103,,0.002210659,,0.045819946,0.0,0.0285853,0.261262,0.078963007,302.236863,0.002347103,0.0,0.0,
Iceland,1993,ISL,0,,0.002597402,,0.002283552,,0.047488045,0.0,0.029658459,0.263932,0.082027458,310.7901206,0.002597402,0.0,0.0,
Iceland,1994,ISL,0,,0.002639212,,0.002256077,,0.048002172,0.0,0.030046534,0.266224,0.082943995,311.5571671,0.002639212,0.0,0.0,
Iceland,1995,ISL,0,,0.002943743,,0.002653805,,0.04978941,0.0,0.0302286,0.267681,0.085615558,319.8417456,0.002943743,0.0,0.0,
Iceland,1996,ISL,0,,0.003505135,,0.002628749,,0.050695602,0.0,0.033775181,0.269136,0.090604666,336.6501189,0.003505135,0.0,0.0,
Iceland,1997,ISL,0,,0.003810955,,0.002726525,,0.055368729,0.0,0.03314558,0.271356,0.095051789,350.2844564,0.003810955,0.0,0.0,
Iceland,1998,ISL,0,,0.006666937,,0.002447654,,0.059778713,0.0,0.033958919,0.274285,0.102852224,374.9830428,0.006666937,0.0,0.0,
Iceland,1999,ISL,0,,0.011600961,,0.002862691,,0.06431637,0.0,0.033901233,0.277626,0.112681255,405.8742876,0.011600961,0.0,0.0,
Iceland,2000,ISL,0,,0.013511074,,0.003958819,,0.067601971,,0.034554757,0.281462,0.119626621,425.0187281,0.013511074,0.0,0.0,
Iceland,2001,ISL,0,,0.014724405,,0.004294685,,0.06951201,,0.032428294,0.285238,0.120959394,424.0647955,0.014724405,0.0,0.0,
Iceland,2002,ISL,0,,0.014423278,,0.004278,,0.073246561,,0.033733062,0.287798,0.125680902,436.6983147,0.014423278,0.0,0.0,
Iceland,2003,ISL,0,0.0,0.014072925,,0.0042,,0.073942661,,0.034095421,0.289801,0.126311007,435.8542842,0.014072925,0.0,0.0,
Iceland,2004,ISL,0,0.0,0.014759894,,0.0044,,0.073985882,,0.035665106,0.29236,0.128810883,440.5899664,0.014759894,0.0,0.0,
Iceland,2005,ISL,0,0.0,0.016417179,,0.0042,,0.072315596,,0.036322318,0.297028,0.129255093,435.1613086,0.016417179,0.0,0.0,
Iceland,2006,ISL,0,0.0,0.025880657,,0.0043,,0.074664526,,0.03693093,0.30407,0.141776113,466.2614294,0.025880657,0.0,0.0,
Iceland,2007,ISL,0,0.0,0.034979966,,0.0046,0.0,0.085443489,,0.037050191,0.311853,0.162073646,519.7116789,0.034979966,0.0,0.0,
Iceland,2008,ISL,0,0.0,0.039200045,,0.004,,0.125718519,,0.034304205,0.317715,0.20322277,639.6385748,0.039200045,0.0,0.0,
Iceland,2009,ISL,0,0.0,0.043926135,,0.0037,,0.12345361,,0.031798385,0.3188,0.202878129,636.3805817,0.043926135,0.0,0.0,
Iceland,2010,ISL,0,0.0,0.042815134,,0.0039,,0.125821143,,0.030453416,0.318333,0.202989693,637.6646242,0.042815134,0.0,0.0,
Iceland,2011,ISL,0,5.18e-06,0.044804461,,0.0039,,0.124207377,,0.030041745,0.319293,0.202958842,635.6507715,0.04480454,0.0,7.88137e-08,
Iceland,2012,ISL,0,6.512e-06,0.049345165,,0.00399,,0.121773489,,0.029718079,0.320979,0.204833245,638.151546,0.049345165,0.0,0.0,
Iceland,2013,ISL,0,9.1168e-05,0.049382016,,0.00459,,0.126203835,,0.031059256,0.324024,0.21138009,652.3593637,0.049435832,0.0,5.38136e-05,
Iceland,2014,ISL,0,0.000170617,0.049024295,,0.00376,,0.125547335,,0.032483008,0.327644,0.211067036,644.1962487,0.049106076,0.0,8.17821e-05,
Iceland,2015,ISL,0,0.000497611,0.046542719,,0.00416,,0.133600429,,0.035439976,0.33106,0.22034635,665.5782939,0.046648335,0.0,0.000105616,
Iceland,2016,ISL,0,0.000554847,0.046861939,,0.00484,,0.129811019,,0.039033465,0.335675,0.221190029,658.9410268,0.046950698,0.0,8.87577e-05,
Iceland,2017,ISL,0,0.00060948,0.047526956,,0.0048,,0.134691626,,0.043578222,0.343632,0.231284147,673.0576505,0.047604818,0.0,7.78608e-05,
Iceland,2018,ISL,0,0.000732134,0.05492859,,0.0048,,0.131561607,,0.047186933,0.352946,0.23925082,677.8680598,0.054970145,0.0,4.15559e-05,
Iceland,2019,ISL,0,0.000721593,0.054801688,,0.0047,,0.127742589,,0.039953049,0.360774,0.227981257,631.9226362,0.054864027,0.0,6.23383e-05,
Iceland,2020,ISL,0,0.000781404,0.05407837,,0.003460435,,0.124394454,,0.026315795,0.366669,0.209093431,570.2511829,0.054141343,0.0,6.29708e-05,
Iceland,2021,ISL,0,0.001129392,0.052443154,,0.004900699,,0.130034193,,0.029755706,0.370335,0.218320483,589.5216047,0.052500494,0.0,5.73398e-05,
Iceland,2022,ISL,0,0.000708051,0.053283125,,0.004848848,,0.133235797,,0.03731481,0.372898,0.229444379,615.3006427,0.053336874,1.78985e-08,5.37297e-05,
Iceland,2023,ISL,0,0.000727502,0.053895701,,0.003486513,,0.132987484,,0.035048299,0.375318,0.226213172,602.7240161,0.053963374,8.45851e-08,6.75892e-05,
India,1965,IND,0,,,,1.488266468,0.008541072,0.204035148,0.0,0.529182494,500.114346,2.230025182,4.459030618,0.0,,0.0,
India,1966,IND,0,,,,1.484695315,0.009587772,0.21306783,0.0,0.590938866,510.992617,2.298289783,4.497696653,0.0,,0.0,
India,1967,IND,0,,,,1.509426951,0.012811608,0.23842521,0.0,0.609696805,521.987069,2.370360575,4.541033132,0.0,,0.0,
India,1968,IND,0,,,,1.561769009,0.01423512,0.275167525,0.0,0.683175206,533.431908,2.53434686,4.751022243,0.0,,0.0,
India,1969,IND,0,,,,1.659028292,0.017082144,0.305511683,0.007403683,0.820543826,545.31467,2.809569627,5.152198871,0.0,,0.0,
India,1970,IND,0,,,,1.572511911,0.022782478,0.324000478,0.013362745,0.816809237,557.501301,2.749466849,4.931767593,0.0,,0.0,
India,1971,IND,0,,0.0,,1.594339967,0.024142388,0.355379641,0.00993177,0.875996888,569.999178,2.859790654,5.017183821,0.0,0.0,0.0,
India,1972,IND,0,,0.0,,1.683659077,0.026481263,0.344935596,0.009435182,0.94457972,582.837973,3.009090838,5.162825652,0.0,0.0,0.0,
India,1973,IND,0,,0.0,,1.661217809,0.026411962,0.367329121,0.019953828,0.99705267,596.107483,3.071965389,5.153374981,0.0,0.0,0.0,
India,1974,IND,0,,0.0,,1.875082016,0.029894287,0.353450775,0.018373774,0.977554679,609.721951,3.254355531,5.33744197,0.0,0.0,0.0,
India,1975,IND,0,,0.0,,2.015662432,0.038270924,0.422277957,0.021895038,1.001134157,623.524219,3.499240508,5.612036232,0.0,0.0,0.0,
India,1976,IND,0,,0.0,,2.098925352,0.046491638,0.441754669,0.02713179,1.055731297,637.451448,3.670034746,5.757355728,0.0,0.0,0.0,
India,1977,IND,0,,0.0,,2.197246313,0.049653448,0.481978327,0.018915508,1.134158492,651.685628,3.881952088,5.956786404,0.0,0.0,0.0,
India,1978,IND,0,,0.0,,2.126390696,0.055457324,0.597991884,0.023113938,1.232548237,666.26776,4.035502078,6.05687731,0.0,0.0,0.0,
India,1979,IND,0,,0.0,,2.258974314,0.068970822,0.576633334,0.023971681,1.330101967,681.248383,4.258652117,6.251247303,0.0,0.0,0.0,
India,1980,IND,0,,0.0,,2.374433994,0.040791713,0.590182364,0.025010003,1.356538177,696.828385,4.38695625,6.295604979,0.0,0.0,0.0,
India,1981,IND,0,,0.0,,2.671712637,0.071214415,0.628947616,0.025190581,1.460358977,712.869298,4.857424226,6.813905774,0.0,0.0,0.0,
India,1982,IND,0,,0.0,,2.642054558,0.093364425,0.530764222,0.022030471,1.521562815,729.169466,4.809776491,6.596239578,0.0,0.0,0.0,
India,1983,IND,0,,0.0,,2.804573059,0.111087903,0.511428654,0.031420507,1.599670649,745.826546,5.058180772,6.781980072,0.0,0.0,0.0,
India,1984,IND,0,,0.0,,2.945919037,0.127226144,0.57145834,0.04126199,1.71744132,762.895156,5.403306831,7.082633555,0.0,0.0,0.0,
